player_id,runs_slope
6419,-6.485714285714286
6422,24.7
6423,68.30000000000001
6424,109.99999999999996
6426,33.57142857142858
6427,127.00000000000001
6428,17.099999999999998
6429,64.49999999999997
6433,44.79999999999998
6436,3.142857142857142
6440,-108.99999999999994
6441,
6443,
6448,-39.9
6450,1.3000000000000012
6452,29.0
6455,38.8
6457,75.6
6460,135.5
64604,
6461,11.999999999999998
6462,8.100000000000001
6463,23.799999999999986
6464,3.7000000000000006
6465,
6466,34.8
6467,106.70000000000002
6468,12.771428571428565
6470,
64726,
6473,-1.9999999999999996
6481,6.499999999999999
6483,
6486,6.999999999999997
6487,103.30000000000001
6488,44.60000000000001
64887,
6489,7.399999999999999
6491,112.99999999999997
6492,50.92857142857143
6493,21.999999999999996
6494,-54.1
6506,
6509,-11.749999999999996
6512,44.49999999999999
6515,0.9999999999999998
6516,
6518,83.99999999999997
6522,-2.4571428571428595
6525,117.5
6526,94.30000000000001
6527,3.999999999999999
65304,
65307,
65313,
65316,
65319,
65320,
65323,
65331,
65332,
65333,
65336,
65338,
65346,
65347,
65348,
65354,
65355,
65356,
65358,
65362,
65365,
65366,
65368,
65371,
65373,
65379,
65391,
65393,
65402,
65403,
65405,
65406,
65407,
65410,
65411,
65412,
65413,
65414,
65415,
65417,
65418,
65420,
65421,
65422,
65423,
65450,
65451,
65453,
6554,113.42857142857142
65562,
6560,-0.057142857142857044
6561,8.999999999999996
6574,175.99999999999997
6591,17.999999999999993
6592,-30.299999999999997
66103,
66153,
6628,-4.000000000000002
66311,
6643,9.999999999999996
6644,81.2142857142857
6645,94.09999999999998
6647,
66491,
66492,
66493,
66494,
66495,
66496,
66500,
66501,
66502,
66503,
66505,
66506,
66508,
66509,
6651,153.09999999999994
66511,
66514,
6654,1.0
6664,
6669,14.499999999999998
6670,299.9999999999999
6671,18.3
6673,51.50000000000002
6674,1.5000000000000009
6676,50.800000000000004
6677,18.99999999999999
66773,
6680,
66816,
66824,
6683,8.057142857142855
66831,
6684,5.499999999999994
6691,123.99999999999994
6692,100.49999999999999
6693,14.999999999999995
66934,
66935,
66936,
66937,
66938,
66948,
6695,
66959,
6696,
66960,
66961,
66962,
66963,
66964,
66967,
66968,
6697,53.00000000000001
66970,
66971,
66973,
66975,
66977,
66978,
66979,
66980,
66982,
66983,
66984,
66986,
66991,
66993,
66994,
66995,
66997,
66999,
67000,
67002,
67004,
67005,
67006,
67007,
67008,
67012,
67013,
67014,
67015,
67016,
67019,
67020,
67022,
67023,
67024,
67025,
67026,
67027,
67029,
67030,
67031,
67036,
67037,
67038,
6705,
67067,
67069,
67093,
67094,
67095,
67096,
67097,
6711,0.0
67124,
67128,
67141,
67142,
67143,
67145,
67149,
67150,
67151,
67152,
67153,
67155,
67157,
67158,
67159,
67160,
67162,
67163,
67164,
67167,
67169,
67170,
67172,
67175,
67177,
67178,
67180,
67181,
67182,
67183,
67194,
67195,
67196,
67202,
67204,
67207,
67208,
67209,
67213,
67214,
67215,
67217,
67218,
67219,
67220,
67229,
67233,
67234,
67237,
67238,
67239,
67240,
67242,
67243,
67244,
6725,132.79999999999998
6726,62.3
67264,
67274,
67275,
67316,
67323,
6739,
67405,
67419,
67427,
67443,
67446,
67447,
67451,
67453,
67454,
67455,
67464,
67466,
67467,
67469,
67475,
67496,
67497,
67498,
67499,
67502,
67505,
67507,
67508,
67509,
67516,
67517,
67518,
67519,
67521,
67523,
67525,
67526,
67530,
67531,
67532,
67534,
67535,
67536,
67537,
67539,
6754,3.9999999999999987
67540,
67541,
67542,
67545,
67546,
67548,
6761,-117.99999999999997
6762,31.428571428571434
6763,2.9999999999999996
67642,
67643,
67645,
6771,78.2
6772,-1.8571428571428568
6774,-0.7142857142857232
6775,13.999999999999996
67825,
67826,
6783,23.500000000000014
6784,
67856,
67863,
6789,34.499999999999986
6790,56.49999999999997
6791,83.49999999999999
6792,
6793,
67934,
67936,
67937,
67939,
67949,
6795,
67950,
6797,
67996,
68,
6804,
6806,1.0999999999999999
6815,
6819,64.59999999999998
68279,
6828,-4.999999999999998
68295,
68299,
68302,
68303,
68309,
68313,
68316,
68319,
68325,
68328,
68329,
68330,
68331,
68333,
68337,
68338,
68339,
68348,
68350,
68351,
68353,
68358,
68360,
68361,
68362,
68364,
68365,
68366,
68367,
68369,
68407,
68410,
68543,
68555,
68557,
68559,
68560,
68567,
68569,
68578,
68579,
6858,58.999999999999986
68580,
68581,
68582,
68583,
68586,
68587,
68588,
68592,
6865,-3.999999999999999
68746,
6875,
6883,162.49999999999994
6884,5.499999999999999
68882,
6892,
6896,
69082,
69083,
691,
69128,
6922,19.999999999999993
6931,47.99999999999999
6932,3.499999999999999
6935,
69397,
6942,19.3
6944,0.4999999999999996
6945,-10.300000000000004
6954,14.8
6956,3.999999999999999
6957,2.8999999999999995
6958,7.499999999999998
6960,
6964,-21.40000000000001
6966,116.4
69679,
6971,-10.400000000000002
69748,
6975,2.500000000000001
69805,
69809,
69814,
69818,
69819,
69820,
69822,
69825,
69826,
69835,
69836,
69837,
69841,
69844,
69845,
69846,
69847,
69848,
69850,
69851,
69852,
69853,
69855,
69856,
69857,
69858,
69859,
69862,
69864,
69865,
69867,
69868,
69869,
69870,
69871,
69872,
69873,
69874,
69875,
69876,
69880,
69881,
69882,
69884,
69886,
69887,
69888,
69890,
69891,
69892,
69894,
69895,
69896,
69897,
69898,
69899,
69901,
69902,
69903,
69904,
69905,
69907,
69908,
69909,
69910,
69913,
69915,
69916,
69918,
69919,
69920,
69922,
69923,
69924,
69925,
69926,
69929,
69930,
69931,
69932,
69933,
69935,
69981,
70057,
70058,
70067,
70068,
70076,
7008,-2.9999999999999996
70122,
70126,
70127,
70129,
70148,
70150,
70154,
70155,
70157,
70158,
70159,
70161,
70162,
70163,
70169,
70170,
70171,
70172,
70173,
70175,
70176,
70181,
70184,
70186,
70188,
70189,
70191,
70193,
70194,
70196,
70198,
70205,
70209,
70210,
70211,
70258,
7026,
70261,
70262,
70264,
70270,
70273,
70275,
70276,
70279,
70280,
70281,
70282,
70284,
70287,
70289,
70290,
70291,
70292,
70294,
70295,
70296,
70297,
70298,
70299,
70303,
70304,
70305,
70306,
70307,
70308,
70310,
70341,
70364,
70368,
7044,
7049,30.999999999999986
7052,31.999999999999993
7057,-34.49999999999999
7058,4.999999999999998
7059,-41.49999999999995
7060,0.7000000000000004
70832,
7094,1.9999999999999996
7105,47.499999999999986
7106,
71192,
7125,9.14285714285714
7130,0.09999999999999994
71309,
71310,
7134,-54.39999999999999
7140,
7145,
7152,-56.49999999999998
7155,-58.999999999999986
7157,
7162,
7197,2.9999999999999996
7201,
7205,
7215,9.384615384615385
7216,216.10000000000005
7217,28.399999999999995
7218,
7219,
722,
724,
7240,0.5999999999999999
7250,27.999999999999993
7256,-38.499999999999986
7260,9.5
7266,62.29999999999999
7270,3.3
7276,53.499999999999986
7279,33.885714285714286
728,18.885714285714283
7289,
7292,
7293,5.999999999999997
7294,
7295,-10.85714285714286
7296,-4.999999999999998
7297,-198.99999999999994
7298,
7304,38.79999999999998
7312,3.999999999999999
7322,1.4999999999999996
7324,
7325,38.0
7326,2.77142857142857
7327,13.499999999999995
7328,22.653846153846157
7338,32.599999999999994
7341,-369.9999999999999
7343,
7344,6.300000000000001
7354,17.999999999999993
7355,-14.999999999999995
7364,2.1
7419,
7421,
7426,65.99999999999999
7429,98.99999999999994
7430,
7431,6.999999999999998
7436,7.999999999999998
7440,-9.500000000000002
7442,-3.999999999999999
7446,43.0
7449,
7454,122.99999999999997
7458,60.02857142857142
7459,19.999999999999993
7463,-10.999999999999998
7466,
7467,
7468,36.29999999999999
7469,
7470,
7471,-26.999999999999993
7472,27.40000000000002
7473,7.2
7474,22.999999999999982
7475,-22.999999999999993
7476,11.499999999999991
7481,48.99999999999999
7483,
7485,7.999999999999998
7487,
7488,-31.99999999999999
7490,
7492,
7493,
7495,-9.999999999999996
7496,26.99999999999999
7498,15.99999999999999
7499,
750,7.099999999999999
7501,
7502,-8.500000000000002
7503,3.9
7504,50.999999999999986
7505,
7506,
7508,
7509,
7515,0.9999999999999998
7516,10.5
7521,42.99999999999998
7525,
7528,49.499999999999964
7529,13.742857142857137
7530,
7532,-0.9285714285714287
7533,10.928571428571425
7534,196.9999999999999
7535,34.214285714285715
7537,33.99999999999999
7539,
7540,1.9999999999999996
7542,278.99999999999983
7543,137.99999999999997
7544,-45.50000000000001
7545,0.0
7547,
7548,42.499999999999986
7550,21.99999999999999
7551,0.0
7552,136.89999999999998
7553,90.7
7555,-39.999999999999986
7559,64.99999999999997
7560,64.49999999999997
7567,
7569,-0.9999999999999998
7574,10.5
7575,
7583,
7593,46.49999999999999
7594,-3.499999999999999
7595,1.9999999999999996
76,
7603,-0.4999999999999999
7605,28.499999999999986
7606,-32.99999999999998
7607,11.799999999999994
7609,7.357142857142855
7610,
7613,
7625,-51.99999999999997
7634,
7649,-0.34285714285714314
7650,22.999999999999993
7656,
7658,5.928571428571429
7663,
7665,-9.2
7666,-0.9999999999999998
7669,2.0
768,2.1000000000000036
7689,-0.49999999999999983
7690,127.99999999999997
7692,
7696,6.300000000000001
7699,-60.999999999999986
7702,-1.9999999999999996
7704,
772,-10.0
7720,0.5000000000000014
7721,25.000000000000007
7723,1.8999999999999997
7726,6.999999999999998
7727,4.499999999999999
7731,28.653846153846157
7734,0.9999999999999998
7743,-2.9999999999999996
7744,-0.9999999999999998
7763,
778,20.999999999999993
7802,162.99999999999994
7807,
7808,25.099999999999998
781,66.20000000000002
786,-25.999999999999993
7894,
7895,-36.49999999999999
7896,
7897,204.50000000000003
7898,73.99999999999999
7899,105.79999999999998
7900,306.21428571428567
7901,209.49999999999997
7902,-63.499999999999986
7903,118.99999999999999
7904,-6.8571428571428585
7905,46.999999999999986
7906,16.5
7908,53.19999999999999
7920,0.19999999999999948
7935,
7937,30.999999999999986
7938,
7942,
7945,4.999999999999998
7954,
796,-59.099999999999994
7966,71.99999999999997
7967,12.499999999999995
7968,
7981,
8,9.300000000000002
8009,
8033,
8034,
8035,8.899999999999997
8037,
8038,-0.9285714285714286
8040,29.499999999999996
8041,69.99999999999997
8049,-1.2999999999999998
8050,
8054,11.2
8056,14.999999999999995
8058,
8059,
8060,66.99999999999997
8062,
8063,
8068,
8069,-17.999999999999996
8070,2.9999999999999996
8073,-16.999999999999996
8077,
8078,
8080,-10.999999999999998
8081,-5.7857142857142865
8082,-199.99999999999994
8083,-39.24999999999998
8085,50.59999999999999
8087,-14.999999999999995
8088,
8094,
8096,-65.5
8097,
8098,36.49999999999998
8099,19.199999999999996
8101,148.49999999999994
8103,5.142857142857145
8106,
8107,49.999999999999986
8108,
8109,
8111,
8112,
8114,-0.48571428571428626
8116,
8118,-3.999999999999999
8120,
8121,-5.499999999999999
8127,35.0
8129,
813,68.29999999999998
8130,18.99999999999999
8137,-39.999999999999986
8138,
8140,2.499999999999999
8141,
8143,16.999999999999996
8144,6.999999999999998
8145,
8148,5.499999999999999
8149,193.99999999999994
8150,57.07142857142858
8151,
8154,15.499999999999996
8155,
8156,0.0
8157,
8159,76.49999999999999
8160,
8161,91.49999999999997
8163,
8164,
8168,
8169,
8170,32.99999999999999
8172,75.28571428571432
8173,16.999999999999996
8177,1.9999999999999996
818,128.9
8182,21.499999999999996
8185,
820,-2.9999999999999996
8207,
8208,
8211,
8221,-210.99999999999994
8224,177.49999999999997
8235,
8238,192.40000000000003
8250,
8251,5.5
8259,
8261,
8264,
8265,
8266,9.7
829,-7.8
8295,29.999999999999993
830,-5.599999999999999
8301,
8311,
8312,1.0
8313,10.999999999999996
8326,-3.999999999999999
8327,81.99999999999997
8328,5.800000000000001
838,-77.69999999999999
8380,56.99999999999999
8388,
8424,
843,-127.99999999999997
8444,1.5714285714285714
8445,
8483,3.999999999999999
8486,
8527,-25.999999999999986
8528,-8.999999999999996
853,
8530,0.5999999999999998
8573,45.69999999999998
858,44.4
8580,5.214285714285714
8582,
8583,-0.4999999999999999
8586,
8600,
862,11.885714285714286
8627,
8628,6.999999999999998
8632,-2.3551386880256624e-16
8634,-5.999999999999999
8639,
8647,118.99999999999993
8652,-11.999999999999998
8654,
8660,
8661,3.499999999999999
8723,
8726,
8727,
8729,
8731,
8732,-117.99999999999997
8734,2.4999999999999987
8739,-30.999999999999986
8741,164.59999999999997
8746,-2.3
8749,
8750,17.999999999999993
8751,
8752,
8783,
88,-118.69999999999999
8805,10.999999999999998
8836,
8844,
8845,
8848,12.628571428571426
8849,
903,-28.499999999999986
914,-61.799999999999976
916,43.499999999999986
921,24.499999999999986
925,5.200000000000009
930,65.30000000000004
953,-72.10000000000001
956,
966,
968,
985,
988,
992,-44.6
